Date,Hour,CensusTract,NumberOfReports
10/18/2018,07,245.01,1
10/18/2018,07,436.0,1
10/18/2018,06,261.0,1
10/18/2018,05,166.0,1
10/09/2018,12,38.0,1
10/09/2018,12,63.01,1
10/09/2018,12,433.0,1
10/09/2018,12,190.0,1
10/09/2018,12,291.05,1
10/09/2018,12,910.0,1
10/09/2018,11,170.12,1
10/09/2018,11,383.0,1
10/09/2018,10,30.01,1
10/09/2018,10,9.0,1
10/09/2018,10,394.0,1
10/09/2018,10,2.02,1
10/09/2018,10,214.0,1
10/09/2018,09,235.01,1
10/09/2018,09,1333.0,1
10/09/2018,09,30.02,1
10/09/2018,09,10.01,1
10/09/2018,09,202.0,1
10/09/2018,09,383.01,1
10/09/2018,08,263.0,1
10/09/2018,08,379.0,1
10/09/2018,08,145.0,1
10/09/2018,07,188.0,1
10/09/2018,07,1098.0,1
10/09/2018,07,91.0,1
10/09/2018,07,265.0,1
10/09/2018,07,1033.0,1
10/09/2018,06,910.0,1
10/09/2018,06,479.0,1
10/09/2018,05,10.01,1
10/09/2018,02,403.0,1
10/09/2018,00,493.01,1
10/08/2018,23,291.0,1
10/08/2018,23,1104.0,1
10/08/2018,22,73.0,1
10/08/2018,21,1237.0,1
10/08/2018,21,187.0,1
10/08/2018,21,32.0,1
10/08/2018,21,462.07,1
10/08/2018,20,77.0,1
10/08/2018,19,73.0,1
10/08/2018,19,43.0,1
10/08/2018,19,211.0,1
10/08/2018,19,162.0,1
10/08/2018,09,1106.0,2
10/08/2018,09,147.01,1
10/08/2018,08,49.0,1
10/08/2018,06,237.04,1
10/08/2018,05,8.0,1
10/08/2018,05,53.0,1
10/08/2018,04,796.01,1
10/08/2018,01,49.0,1
10/08/2018,00,415.0,1
10/08/2018,00,381.0,1
10/07/2018,23,283.0,1
10/07/2018,23,67.0,1
10/07/2018,22,379.0,1
10/07/2018,21,403.02,1
10/07/2018,21,87.0,1
10/07/2018,21,853.0,1
10/07/2018,20,428.0,1
10/07/2018,20,273.0,1
10/07/2018,20,152.0,1
10/07/2018,19,460.0,1
10/07/2018,19,291.04,1
10/07/2018,19,167.0,1
10/07/2018,19,23.0,1
10/07/2018,19,151.0,1
10/07/2018,19,65.0,1
10/07/2018,19,234.0,1
10/07/2018,19,850.0,1
10/07/2018,18,186.0,1
10/07/2018,18,143.0,2
10/07/2018,18,211.0,1
10/07/2018,18,172.0,1
10/07/2018,18,824.0,1
10/07/2018,18,222.0,1
10/07/2018,17,211.0,1
10/07/2018,17,576.0,1
10/07/2018,17,908.0,1
10/07/2018,17,399.02,1
10/07/2018,16,954.0,1
10/07/2018,16,1377.0,1
10/07/2018,16,237.0,1
10/07/2018,16,471.0,1
10/07/2018,16,6.0,1
10/07/2018,15,944.02,1
10/07/2018,15,232.0,1
10/07/2018,15,49.0,1
10/07/2018,15,77.0,1
10/07/2018,15,211.0,1
10/07/2018,15,291.0,1
10/07/2018,15,932.0,1
10/07/2018,14,114.01,1
10/07/2018,14,170.0,1
10/07/2018,14,291.0,1
10/07/2018,14,1267.0,1
10/07/2018,14,169.0,1
10/07/2018,13,365.01,1
10/07/2018,13,185.01,1
10/07/2018,13,494.0,1
10/07/2018,13,303.0,1
10/07/2018,12,224.0,1
10/07/2018,11,1172.02,1
10/07/2018,11,263.0,1
10/07/2018,11,145.0,1
10/07/2018,11,91.0,1
10/07/2018,11,205.0,1
10/07/2018,11,297.0,1
10/07/2018,10,944.01,1
10/07/2018,10,1333.0,1
10/07/2018,09,421.0,1
10/07/2018,09,25.0,1
10/07/2018,08,1156.0,1
10/07/2018,06,323.0,1
10/07/2018,05,720.0,1
10/07/2018,03,1227.04,1
10/07/2018,01,447.0,1
10/07/2018,00,462.03,1
10/07/2018,00,125.0,1
10/06/2018,23,307.01,1
10/06/2018,23,225.0,1
10/06/2018,20,52.01,1
10/06/2018,20,125.0,1
10/06/2018,20,328.0,1
10/06/2018,19,287.0,1
10/06/2018,19,251.0,1
10/06/2018,19,30.01,1
10/06/2018,19,462.09,1
10/06/2018,19,22.0,1
10/06/2018,18,175.0,1
10/06/2018,18,187.01,1
10/06/2018,16,696.02,1
10/06/2018,16,226.0,1
10/06/2018,16,568.0,1
10/06/2018,16,357.01,1
10/06/2018,16,499.0,1
10/06/2018,16,360.02,1
10/06/2018,15,820.0,1
10/06/2018,15,516.01,1
10/06/2018,15,359.0,1
10/06/2018,14,499.0,1
10/06/2018,14,1104.0,1
10/06/2018,14,10.02,1
10/06/2018,14,779.06,1
10/02/2018,18,1128.0,1
10/02/2018,18,129.01,1
10/02/2018,18,91.0,1
10/02/2018,18,1196.0,1
10/02/2018,18,27.02,1
10/02/2018,18,18.0,1
10/02/2018,18,1106.0,1
10/02/2018,18,68.0,1
10/02/2018,18,205.01,1
10/02/2018,18,353.02,1
10/02/2018,17,352.0,1
10/02/2018,17,251.0,1
10/02/2018,17,79.0,1
10/02/2018,17,624.0,1
10/02/2018,17,166.0,1
10/02/2018,17,183.0,1
10/02/2018,17,266.02,1
10/02/2018,11,42.0,1
10/02/2018,11,28.0,1
10/02/2018,11,1463.0,1
10/02/2018,10,431.01,1
10/02/2018,10,608.0,1
10/02/2018,10,347.0,1
10/02/2018,10,942.02,1
10/02/2018,09,568.0,1
10/02/2018,09,22.01,1
10/02/2018,09,237.0,1
10/02/2018,09,1008.03,1
10/02/2018,08,206.0,1
10/02/2018,08,361.0,1
10/02/2018,08,245.01,1
10/02/2018,06,504.01,1
10/02/2018,03,168.0,1
10/02/2018,00,19.02,1
10/01/2018,22,160.02,1
10/01/2018,22,79.0,1
10/01/2018,21,490.0,1
10/01/2018,21,1522.0,1
10/01/2018,20,100.0,1
10/01/2018,20,301.0,1
10/01/2018,20,363.0,1
10/01/2018,20,1010.04,1
10/01/2018,20,177.0,1
10/01/2018,20,49.0,1
10/01/2018,19,2.02,1
10/01/2018,19,54.0,1
10/01/2018,19,195.0,1
10/01/2018,19,1078.0,1
10/01/2018,19,944.02,1
10/01/2018,19,910.0,1
10/01/2018,19,134.0,1
10/01/2018,18,72.0,1
10/01/2018,18,303.0,1
10/01/2018,18,245.0,1
10/01/2018,18,444.0,1
10/01/2018,17,245.02,1
10/01/2018,17,257.0,1
10/01/2018,17,809.0,1
10/01/2018,16,135.0,1
10/01/2018,16,8.0,1
10/01/2018,16,61.0,1
10/01/2018,16,162.0,1
10/01/2018,16,138.0,1
10/01/2018,15,171.0,1
10/01/2018,15,594.02,1
10/01/2018,15,93.0,1
10/01/2018,15,399.01,1
10/01/2018,15,610.04,1
10/01/2018,14,6.0,1
10/01/2018,14,40.02,1
10/01/2018,14,189.0,1
10/01/2018,13,177.0,1
10/01/2018,13,794.0,1
10/01/2018,12,265.0,1
10/01/2018,12,698.0,1
10/01/2018,11,116.0,1
10/01/2018,11,359.0,1
10/01/2018,11,3.0,1
10/01/2018,10,100.0,1
10/01/2018,10,167.0,1
10/01/2018,10,91.0,1
10/01/2018,10,409.0,1
10/01/2018,10,568.0,1
10/01/2018,10,175.0,1
10/01/2018,09,205.01,1
10/01/2018,09,411.0,1
10/01/2018,09,165.0,1
10/01/2018,09,539.01,1
10/01/2018,09,271.0,1
10/01/2018,09,247.0,1
10/01/2018,09,109.0,1
10/01/2018,09,77.0,1
10/01/2018,08,43.0,1
10/01/2018,08,399.02,1
10/01/2018,08,143.0,1
10/01/2018,08,180.0,1
10/01/2018,08,363.0,1
10/01/2018,08,23.0,1
10/01/2018,07,962.0,1
10/01/2018,07,21.0,1
10/01/2018,07,1118.0,1
10/01/2018,06,504.02,1
10/01/2018,06,67.0,1
10/01/2018,05,279.0,1
10/01/2018,02,552.0,1
10/01/2018,00,98.0,1
09/30/2018,23,762.0,1
09/30/2018,23,159.0,1
09/30/2018,23,29.02,1
09/30/2018,22,175.0,1
09/30/2018,22,29.01,1
09/30/2018,21,81.0,1
09/30/2018,21,100.0,1
09/30/2018,21,255.0,1
09/30/2018,21,283.0,1
09/30/2018,21,211.0,1
09/30/2018,21,1339.0,1
09/30/2018,21,222.0,1
09/30/2018,21,669.0,1
10/08/2018,19,1176.02,1
10/08/2018,18,1188.0,1
10/08/2018,18,222.0,1
10/08/2018,18,162.0,1
10/08/2018,18,178.0,1
10/08/2018,18,375.04,1
10/08/2018,17,391.0,1
10/08/2018,17,71.0,1
10/08/2018,17,626.0,1
10/08/2018,17,89.0,1
10/08/2018,16,582.0,1
10/08/2018,16,170.05,1
10/08/2018,16,45.0,1
10/08/2018,16,657.03,1
10/08/2018,16,98.0,1
10/08/2018,16,235.01,1
10/08/2018,15,46.0,1
10/08/2018,15,76.0,1
10/08/2018,15,43.0,1
10/08/2018,15,830.0,1
10/08/2018,15,263.0,1
10/08/2018,14,950.0,1
10/08/2018,14,251.0,1
10/08/2018,14,1126.0,1
10/08/2018,14,276.0,1
10/08/2018,13,1507.02,1
10/08/2018,13,283.0,1
10/08/2018,13,379.0,1
10/08/2018,13,375.04,1
10/08/2018,12,162.0,1
10/08/2018,12,1237.0,1
10/08/2018,12,2.02,1
10/08/2018,12,15.01,1
10/08/2018,11,71.0,1
10/08/2018,11,218.0,1
10/08/2018,11,242.0,1
10/08/2018,10,287.0,1
10/08/2018,10,257.0,1
10/08/2018,10,170.0,1
10/08/2018,10,419.0,1
10/08/2018,10,223.01,1
10/08/2018,10,361.0,1
10/08/2018,10,15.01,1
10/08/2018,10,131.0,1
10/08/2018,10,383.0,1
10/08/2018,09,177.02,1
10/04/2018,21,99.01,1
10/04/2018,21,251.0,1
10/04/2018,21,245.0,1
10/04/2018,21,8.0,1
10/04/2018,21,45.0,1
10/04/2018,21,196.0,1
10/04/2018,21,122.0,1
10/04/2018,21,383.01,1
10/04/2018,20,405.01,1
10/04/2018,20,826.0,1
10/04/2018,20,1130.0,1
10/04/2018,20,326.0,1
10/04/2018,19,39.0,1
10/04/2018,19,213.03,2
10/04/2018,19,114.01,1
10/04/2018,19,309.01,1
10/04/2018,18,982.0,1
10/04/2018,18,209.01,1
10/04/2018,18,363.0,1
10/04/2018,18,359.0,1
10/04/2018,18,426.0,1
10/04/2018,18,219.0,1
10/04/2018,18,45.0,1
10/04/2018,18,144.0,1
10/04/2018,17,261.0,1
10/04/2018,17,868.0,1
10/04/2018,17,302.02,1
10/04/2018,17,72.0,1
10/04/2018,17,942.02,1
10/04/2018,17,319.01,1
10/04/2018,16,319.02,1
10/04/2018,16,283.0,1
10/04/2018,16,220.0,1
10/04/2018,16,516.01,1
10/04/2018,16,241.0,1
10/04/2018,16,229.0,1
10/04/2018,15,260.0,1
10/04/2018,15,18.0,1
10/04/2018,15,169.0,1
10/04/2018,14,757.01,1
10/04/2018,14,146.01,1
10/04/2018,14,199.01,1
10/04/2018,13,195.0,1
10/04/2018,12,255.0,1
10/04/2018,12,235.01,1
10/04/2018,12,295.0,1
10/04/2018,12,205.02,1
10/04/2018,11,65.0,1
10/04/2018,11,1155.0,1
10/04/2018,11,347.0,1
10/04/2018,11,122.0,1
09/30/2018,20,1128.0,1
09/30/2018,20,1162.0,1
09/30/2018,20,288.01,1
09/30/2018,20,363.0,1
09/30/2018,19,112.02,1
09/30/2018,19,211.0,1
09/30/2018,19,51.0,1
09/30/2018,19,277.04,1
09/30/2018,19,274.01,1
09/30/2018,19,910.0,1
09/30/2018,19,297.0,1
09/30/2018,19,43.0,1
09/30/2018,19,1126.0,1
09/30/2018,18,29.0,1
09/30/2018,18,193.0,1
09/30/2018,18,302.01,1
09/30/2018,18,370.0,1
09/27/2018,19,205.01,1
09/27/2018,19,302.01,1
09/27/2018,18,24.0,1
09/27/2018,18,1164.0,1
09/27/2018,18,65.0,1
09/27/2018,18,96.02,1
09/27/2018,17,186.0,1
09/27/2018,17,190.0,1
09/27/2018,17,163.0,1
09/27/2018,17,353.01,1
09/27/2018,16,417.0,1
09/27/2018,16,259.0,1
09/27/2018,16,235.02,1
09/27/2018,16,177.0,1
09/27/2018,16,230.0,1
09/27/2018,16,91.0,1
09/27/2018,15,325.0,1
09/27/2018,15,265.0,1
09/27/2018,14,363.0,1
09/27/2018,14,399.01,1
09/27/2018,13,722.0,1
09/27/2018,13,142.01,1
09/27/2018,13,65.01,1
09/27/2018,13,399.01,1
09/27/2018,13,57.0,1
09/27/2018,13,67.0,1
09/27/2018,12,204.0,1
09/27/2018,12,462.09,1
09/27/2018,12,8.0,1
09/27/2018,12,245.0,1
09/27/2018,12,156.01,1
09/27/2018,11,479.0,1
09/27/2018,11,189.0,1
09/27/2018,11,431.0,1
09/27/2018,11,458.0,1
09/27/2018,10,283.0,1
09/27/2018,10,110.0,1
09/27/2018,10,68.0,1
09/27/2018,10,1529.01,1
09/27/2018,10,392.0,1
09/27/2018,10,235.01,1
09/27/2018,10,944.02,1
09/27/2018,09,383.0,1
09/27/2018,09,307.0,1
09/27/2018,08,79.0,1
09/27/2018,08,44.0,1
09/27/2018,08,99.02,1
09/27/2018,07,295.0,1
09/27/2018,07,68.0,1
09/27/2018,06,429.01,1
09/27/2018,06,151.0,1
09/27/2018,06,489.0,1
09/27/2018,05,343.0,1
09/27/2018,04,422.0,1
09/27/2018,01,181.0,1
09/27/2018,01,379.0,1
09/27/2018,00,417.0,1
09/26/2018,23,90.0,1
09/26/2018,23,1227.04,1
09/26/2018,22,75.0,1
09/26/2018,22,172.0,1
09/26/2018,22,228.0,1
09/26/2018,22,273.0,1
09/26/2018,21,194.0,1
09/26/2018,21,303.0,1
09/26/2018,21,172.0,1
09/26/2018,21,2.02,1
09/26/2018,21,50.02,1
09/26/2018,21,273.0,1
09/26/2018,21,209.01,1
09/26/2018,21,1010.03,1
09/26/2018,20,254.02,1
09/26/2018,20,210.01,1
09/26/2018,20,247.0,1
09/26/2018,20,283.0,1
09/26/2018,20,62.02,1
09/26/2018,20,133.0,1
09/26/2018,20,1210.0,1
09/26/2018,20,221.02,1
09/26/2018,20,229.0,1
09/26/2018,20,491.0,1
09/26/2018,19,656.0,1
09/26/2018,19,62.0,1
09/26/2018,19,365.02,1
09/26/2018,19,462.03,1
09/26/2018,19,359.0,1
09/26/2018,19,518.0,1
09/26/2018,19,411.0,1
09/26/2018,19,195.0,1
09/26/2018,19,283.0,1
09/26/2018,19,257.0,1
09/26/2018,18,49.0,1
09/26/2018,18,908.0,1
09/26/2018,18,233.01,1
09/26/2018,18,133.0,1
09/26/2018,18,242.0,1
09/26/2018,18,1128.0,1
09/26/2018,18,1104.0,1
09/26/2018,18,21.0,1
09/26/2018,18,192.0,1
09/26/2018,18,892.0,1
10/02/2018,17,235.02,1
10/02/2018,17,620.0,1
10/02/2018,16,388.0,1
10/02/2018,15,32.0,1
10/02/2018,15,177.0,1
10/02/2018,15,181.02,1
10/02/2018,15,30.01,1
10/02/2018,15,25.0,1
10/02/2018,14,1132.0,1
10/02/2018,14,38.0,1
10/02/2018,14,1551.04,1
10/02/2018,14,82.0,1
10/02/2018,13,212.0,1
10/02/2018,13,416.0,1
10/02/2018,13,287.0,1
10/02/2018,12,111.0,1
10/02/2018,12,277.05,1
10/02/2018,12,929.0,1
10/02/2018,12,235.02,1
10/02/2018,12,19.03,1
10/02/2018,11,218.0,1
10/02/2018,11,287.0,1
09/26/2018,18,462.05,1
09/26/2018,18,75.0,1
09/26/2018,17,563.02,1
09/26/2018,17,43.0,1
09/26/2018,17,595.01,1
09/26/2018,17,90.0,1
09/26/2018,17,906.0,1
09/26/2018,17,2.02,1
09/26/2018,17,56.0,1
09/26/2018,17,152.0,1
09/26/2018,17,287.0,1
09/26/2018,16,336.0,1
09/26/2018,16,297.0,1
09/26/2018,16,189.0,1
09/26/2018,15,205.01,1
09/26/2018,15,242.0,1
09/26/2018,08,399.01,1
09/26/2018,08,205.01,1
09/26/2018,08,179.0,1
09/26/2018,08,8.0,1
09/26/2018,08,219.0,1
09/26/2018,08,147.01,1
09/26/2018,08,10.02,1
09/26/2018,08,90.0,1
09/26/2018,07,378.0,1
09/26/2018,07,57.0,1
09/26/2018,07,146.05,1
09/26/2018,07,283.0,1
09/26/2018,07,426.0,1
09/26/2018,07,319.0,1
09/26/2018,07,15.01,1
09/26/2018,07,79.0,1
09/26/2018,06,111.0,1
09/26/2018,06,205.01,1
09/26/2018,06,232.0,1
09/26/2018,06,363.0,1
09/26/2018,05,25.0,1
09/26/2018,05,50.01,1
09/26/2018,05,1116.0,1
09/26/2018,05,345.0,1
09/26/2018,04,928.0,1
09/26/2018,03,41.0,1
09/26/2018,03,491.0,1
09/26/2018,02,6.0,1
09/26/2018,01,186.0,1
09/26/2018,01,528.0,1
09/26/2018,00,147.01,1
09/26/2018,00,243.0,1
09/25/2018,23,303.0,1
09/25/2018,23,547.0,1
09/25/2018,23,225.0,1
09/25/2018,23,40.03,1
09/25/2018,22,65.0,1
09/25/2018,22,455.0,1
09/25/2018,22,982.0,1
09/25/2018,22,213.03,1
09/25/2018,21,145.0,1
09/25/2018,21,336.0,1
09/25/2018,21,91.0,1
09/25/2018,21,46.0,1
09/25/2018,21,211.0,2
09/25/2018,21,233.0,1
09/25/2018,21,1367.0,1
09/25/2018,20,1227.04,1
09/25/2018,20,62.0,1
09/25/2018,20,433.0,1
09/25/2018,20,83.0,1
09/25/2018,20,10.02,1
09/25/2018,20,295.0,1
09/25/2018,20,784.0,1
09/25/2018,20,766.0,1
09/25/2018,20,543.0,1
09/25/2018,19,288.0,1
09/25/2018,19,982.0,1
09/25/2018,19,441.0,1
09/25/2018,19,1022.0,1
09/25/2018,18,60.0,1
09/25/2018,18,441.0,1
09/25/2018,18,417.0,1
09/25/2018,18,300.0,1
09/25/2018,18,1208.02,1
09/25/2018,18,170.0,1
09/25/2018,17,1.02,1
09/25/2018,17,365.01,1
09/25/2018,17,152.0,1
09/25/2018,17,91.0,1
09/25/2018,17,490.0,1
09/25/2018,17,51.0,1
09/25/2018,17,15.01,1
09/25/2018,17,242.0,1
09/25/2018,17,80.0,1
09/25/2018,17,190.0,1
09/25/2018,16,336.0,1
09/25/2018,16,162.0,1
09/25/2018,16,1059.0,1
09/25/2018,15,173.0,1
09/25/2018,15,379.0,1
09/25/2018,15,228.0,1
09/25/2018,15,254.01,1
09/25/2018,15,516.0,1
09/25/2018,15,211.0,1
09/25/2018,14,1118.0,1
09/25/2018,14,251.0,1
09/25/2018,13,327.0,1
09/25/2018,13,195.0,1
09/25/2018,13,411.0,1
09/25/2018,13,1176.02,1
09/25/2018,12,191.0,1
09/25/2018,12,177.0,1
09/25/2018,12,1058.04,1
09/25/2018,12,205.01,1
09/25/2018,11,570.0,1
09/25/2018,11,594.02,1
09/25/2018,10,6.0,1
09/25/2018,10,133.0,1
09/25/2018,10,986.0,1
09/25/2018,10,257.0,1
09/30/2018,18,133.0,1
09/30/2018,17,1058.04,1
09/30/2018,17,1227.04,1
09/30/2018,17,112.02,1
09/30/2018,17,56.0,1
09/30/2018,17,181.0,1
09/30/2018,16,247.0,1
09/30/2018,16,944.01,1
09/30/2018,16,20.01,1
09/30/2018,16,169.0,1
09/30/2018,16,15.01,1
09/30/2018,16,910.0,1
09/30/2018,16,129.01,1
09/30/2018,15,81.0,1
09/30/2018,14,73.0,1
09/30/2018,14,150.02,1
09/30/2018,14,110.0,1
09/30/2018,14,196.0,1
09/30/2018,14,779.05,1
09/30/2018,13,1579.03,1
09/30/2018,13,145.0,1
09/30/2018,13,247.0,1
09/30/2018,13,327.0,1
09/30/2018,13,102.0,1
09/30/2018,13,973.0,1
09/30/2018,12,131.0,1
09/30/2018,12,145.0,1
09/30/2018,12,59.0,1
09/30/2018,11,319.0,1
09/30/2018,11,624.0,1
09/30/2018,11,462.03,1
09/30/2018,10,30.0,1
09/30/2018,10,554.0,1
09/30/2018,10,76.0,1
09/30/2018,10,1124.0,1
09/30/2018,10,20.0,1
09/30/2018,09,434.0,1
09/30/2018,09,78.0,1
09/30/2018,09,294.0,1
09/30/2018,09,26.02,1
09/30/2018,09,417.0,1
09/30/2018,09,20.01,1
09/30/2018,08,1227.03,1
09/30/2018,06,303.0,1
09/30/2018,05,92.0,1
09/30/2018,03,385.0,1
09/30/2018,02,94.0,1
09/30/2018,01,420.0,1
09/30/2018,01,95.0,1
09/30/2018,01,565.0,1
09/30/2018,01,94.0,1
09/30/2018,01,173.0,1
09/30/2018,00,182.0,1
09/30/2018,00,392.0,1
09/30/2018,00,199.0,1
09/29/2018,23,94.0,1
09/29/2018,23,220.0,1
09/29/2018,23,273.0,1
09/29/2018,23,29.02,1
09/29/2018,23,307.0,1
09/29/2018,23,294.0,1
09/29/2018,22,900.0,1
09/29/2018,22,327.0,1
09/29/2018,22,26.01,1
09/29/2018,22,189.02,1
09/29/2018,22,40.03,1
09/29/2018,21,285.0,1
09/29/2018,21,884.0,1
09/29/2018,21,223.02,1
09/29/2018,21,234.0,1
09/29/2018,20,427.0,1
09/29/2018,20,253.0,1
09/29/2018,20,51.0,1
09/29/2018,20,91.0,1
09/29/2018,20,98.0,1
09/29/2018,19,194.0,1
09/29/2018,19,257.0,1
09/29/2018,19,185.01,1
09/29/2018,18,395.0,1
09/29/2018,18,925.0,1
09/29/2018,18,1227.02,1
09/29/2018,18,387.0,1
09/29/2018,18,183.0,1
09/29/2018,18,39.0,1
09/29/2018,18,400.0,1
09/29/2018,18,1134.0,1
09/29/2018,17,66.0,1
09/29/2018,17,181.01,1
09/29/2018,17,41.0,1
09/29/2018,17,111.0,1
09/29/2018,16,265.0,1
09/29/2018,16,162.0,1
09/29/2018,16,212.0,1
09/29/2018,16,508.0,1
09/29/2018,16,235.02,1
09/29/2018,15,594.02,1
09/29/2018,15,552.0,1
09/29/2018,15,116.0,1
09/29/2018,15,184.0,1
09/29/2018,15,1110.0,1
09/29/2018,14,698.0,1
09/29/2018,09,912.0,1
09/29/2018,08,162.0,1
09/29/2018,08,36.01,1
09/29/2018,08,23.0,1
09/29/2018,08,251.0,1
09/29/2018,08,179.0,1
09/29/2018,08,61.0,1
09/29/2018,07,263.0,1
09/29/2018,07,2.02,1
09/29/2018,06,554.0,1
09/29/2018,06,307.0,1
09/29/2018,04,796.01,1
09/29/2018,03,319.0,1
09/29/2018,02,291.04,1
09/29/2018,01,235.01,1
09/29/2018,00,946.0,1
09/28/2018,23,241.0,1
09/28/2018,23,170.11,1
09/28/2018,23,511.0,1
09/28/2018,22,511.0,1
09/28/2018,22,570.0,1
09/28/2018,22,982.0,1
09/28/2018,22,992.0,1
09/28/2018,21,559.0,1
09/28/2018,21,47.0,1
09/28/2018,21,270.0,1
09/28/2018,21,206.0,1
09/28/2018,21,91.0,1
09/28/2018,21,434.0,1
09/28/2018,20,956.0,1
09/28/2018,20,22.0,1
09/28/2018,20,50.0,1
09/28/2018,20,680.0,1
09/28/2018,20,43.0,1
09/28/2018,20,415.0,1
09/28/2018,20,2.02,1
09/28/2018,20,154.01,1
09/28/2018,20,404.0,1
09/28/2018,19,511.0,1
09/28/2018,19,158.02,1
09/28/2018,19,822.0,1
09/28/2018,19,870.0,1
09/28/2018,19,42.0,1
09/28/2018,19,91.0,1
09/28/2018,18,145.0,1
09/28/2018,18,347.0,1
09/28/2018,18,395.0,1
09/28/2018,18,846.0,1
09/28/2018,18,158.0,1
09/28/2018,18,127.0,1
09/28/2018,17,236.0,1
09/28/2018,17,361.0,1
09/28/2018,16,291.04,1
09/28/2018,16,70.0,1
09/28/2018,16,163.0,1
09/28/2018,15,376.0,1
09/28/2018,15,387.0,1
09/28/2018,15,892.0,1
09/28/2018,15,336.0,1
09/28/2018,15,163.0,1
09/28/2018,15,830.0,1
09/28/2018,15,295.0,1
09/28/2018,15,1502.0,1
09/28/2018,14,149.0,1
09/28/2018,14,111.0,1
09/28/2018,14,259.0,1
09/28/2018,13,159.0,1
09/28/2018,13,143.0,1
09/28/2018,13,247.0,1
09/28/2018,12,41.0,1
09/28/2018,12,169.0,1
09/28/2018,12,429.0,1
09/28/2018,11,554.0,1
09/28/2018,11,133.0,1
09/28/2018,11,123.01,1
09/28/2018,11,910.0,1
09/28/2018,11,130.0,1
09/28/2018,10,118.0,1
09/28/2018,10,141.0,1
09/28/2018,10,147.01,1
09/28/2018,10,235.01,1
09/28/2018,09,462.07,1
09/28/2018,09,244.01,1
09/28/2018,09,792.01,1
09/28/2018,09,1291.04,1
09/28/2018,09,7.0,1
09/28/2018,08,238.0,1
09/28/2018,08,297.0,1
09/28/2018,07,516.01,1
09/28/2018,07,424.0,1
09/28/2018,07,624.0,1
09/28/2018,04,424.0,1
09/28/2018,01,234.0,1
09/28/2018,01,1.02,1
09/28/2018,00,162.0,1
09/27/2018,22,386.0,1
09/27/2018,21,393.0,1
09/27/2018,21,1104.0,1
09/27/2018,21,224.03,1
09/27/2018,20,443.01,1
09/27/2018,20,374.0,1
09/27/2018,19,164.0,1
09/27/2018,19,445.0,1
09/27/2018,19,25.0,1
09/25/2018,10,27.0,1
09/25/2018,10,434.0,1
09/25/2018,09,112.0,1
09/25/2018,09,2074.0,1
09/25/2018,09,938.0,1
09/25/2018,09,81.0,1
09/25/2018,08,230.0,1
09/25/2018,08,162.0,1
09/25/2018,08,177.02,1
09/25/2018,08,136.02,1
09/25/2018,07,210.0,1
09/25/2018,07,132.0,1
09/25/2018,06,259.0,1
09/25/2018,05,166.0,1
09/25/2018,00,79.0,1
09/24/2018,22,65.0,1
09/24/2018,21,257.0,1
09/21/2018,00,218.0,1
09/20/2018,23,462.08,1
09/20/2018,23,127.0,1
09/20/2018,22,199.0,1
09/20/2018,22,441.0,1
09/20/2018,22,431.02,1
09/20/2018,22,205.01,1
09/20/2018,21,190.0,1
09/20/2018,21,296.0,1
09/20/2018,21,1156.0,1
09/20/2018,21,998.0,1
09/20/2018,21,152.0,1
09/20/2018,20,363.0,1
09/20/2018,20,189.0,1
09/20/2018,20,50.01,1
09/20/2018,20,33.0,1
09/20/2018,19,367.0,1
09/20/2018,19,455.0,1
09/20/2018,19,171.0,1
09/20/2018,19,162.0,1
09/20/2018,19,345.0,1
09/20/2018,19,31.02,1
09/20/2018,19,152.0,1
09/20/2018,19,255.0,1
09/20/2018,19,135.01,1
09/20/2018,18,213.03,1
09/20/2018,18,163.0,1
09/20/2018,18,279.0,2
09/20/2018,18,267.02,1
09/20/2018,18,434.0,1
09/20/2018,18,462.03,1
09/20/2018,18,146.02,1
09/20/2018,17,255.0,1
09/20/2018,17,211.0,1
09/20/2018,17,133.0,1
09/20/2018,17,2.02,1
09/20/2018,17,886.0,1
09/20/2018,16,74.0,1
09/20/2018,16,51.0,1
09/20/2018,16,417.0,1
09/20/2018,16,22.01,1
09/20/2018,16,1579.03,1
09/20/2018,16,1039.0,1
09/20/2018,16,4.0,1
09/20/2018,16,1058.04,1
09/20/2018,15,680.0,1
09/20/2018,15,261.0,1
09/20/2018,15,902.0,1
09/20/2018,14,408.0,1
09/20/2018,14,674.0,1
09/20/2018,14,610.04,1
09/20/2018,14,145.0,1
09/20/2018,14,549.0,1
09/20/2018,14,52.01,1
09/20/2018,14,261.0,1
09/20/2018,14,328.0,1
09/20/2018,13,417.0,1
09/20/2018,13,254.02,1
09/20/2018,12,189.0,1
09/20/2018,12,177.0,1
09/20/2018,12,109.0,1
09/20/2018,12,45.0,1
09/20/2018,12,267.0,1
09/20/2018,12,776.0,1
09/20/2018,11,190.0,1
09/20/2018,11,63.0,1
09/20/2018,11,179.02,1
09/20/2018,10,406.0,1
09/20/2018,10,356.0,1
09/20/2018,10,113.0,1
09/20/2018,10,108.01,1
09/20/2018,10,745.0,1
09/20/2018,09,186.0,1
09/20/2018,09,460.0,1
09/20/2018,08,269.0,1
09/20/2018,08,151.0,1
09/20/2018,08,98.0,1
09/20/2018,08,179.01,1
09/20/2018,07,190.0,1
09/20/2018,06,779.04,1
09/20/2018,06,24.0,1
09/20/2018,05,263.0,1
09/20/2018,03,84.0,1
